-3.1367,-8.2235,261
-2.8803,-8.3338,262
-3.2859,-8.2434,263
-3.2587,-8.5013,264
-2.8791,-8.4523,265
-2.9292,-8.626,266
-2.8335,-8.3887,267
-3.2287,-7.761,268
-2.8429,-8.4564,269
-3.0406,-8.4899,270
-3.0918,-8.2787,271
-2.6861,-8.8446,272
-2.745,-8.2156,273
-3.6067,-8.6773,274
-2.9974,-8.3466,275
-3.2794,-8.4146,276
-3.1507,-8.4949,277
-3.2289,-8.6468,278
-2.7012,-8.3817,279
-2.7908,-8.2165,280
-2.951,-8.3197,281
-2.9164,-8.153,282
-2.9737,-8.8037,283
-2.9209,-8.4747,284
-3.022,-8.7947,285
-3.1224,-8.4525,286
-2.9621,-8.3527,287
-3.1531,-8.6586,288
-3.1729,-8.1795,289
-3.1437,-8.5902,290
-3.1013,-8.3336,291
-3.0788,-8.5605,292
-2.4892,-8.6564,293
-3.3665,-8.6515,294
-3.3311,-8.8183,295
-3.0232,-8.1239,296
-3.0925,-9.051,297
-3.2513,-8.7807,298
-3.0043,-8.9429,299
-2.9048,-8.793,300
-3.3503,-9.1315,301
-3.176,-8.3385,302
-3.3816,-8.4698,303
-3.0612,-8.7201,304
-3.0425,-8.7832,305
-2.9212,-8.7872,306
-3.3345,-8.5443,307
-3.0112,-8.9517,308
-3.1142,-8.3842,309
-2.7555,-8.5002,310
-3.0091,-8.5592,311
-3.2062,-8.3269,312
-3.1342,-8.3985,313
-3.206,-8.5598,314
-2.7445,-8.472,315
-3.2001,-8.5104,316
-3.4562,-8.6255,317
-3.1277,-8.2196,318
-2.8135,-8.1984,319
-2.9257,-8.4623,320
-3.0424,-8.7191,321
-2.6636,-8.7533,322
-3.218,-8.4206,323
-3.0202,-8.5411,324
-3.2844,-8.6692,325
-3.2648,-8.4484,326
-3.1612,-8.756,327
-2.9294,-8.3997,328
-2.6008,-8.8512,329
-2.8941,-9.0525,330
-3.331,-8.5279,331
-3.1287,-8.7087,332
-3.2103,-8.1215,333
-3.1492,-8.1585,334
-2.805,-8.6223,335
-2.9925,-8.7051,336
-2.849,-8.5298,337
-2.9397,-8.5531,338
-3.266,-8.1556,339
-2.8632,-8.5606,340
-3.3962,-8.1976,341
-2.8939,-8.1902,342
-2.9406,-7.8905,343
-2.8236,-8.5679,344
-3.4124,-8.5903,345
-3.1283,-8.0877,346
-3.0765,-8.6518,347
-3.0573,-8.9034,348
-2.876,-8.459,349
-2.917,-8.3624,350
-2.9284,-8.564,351
-3.039,-8.5612,352
-2.6891,-8.7977,353
-3.1567,-8.0767,354
-3.0571,-8.4322,355
-3.2155,-8.6072,356
-3.0951,-8.3854,357
-2.9112,-8.2843,358
-3.3675,-8.7242,359
-3.0361,-8.4266,360
-3.2524,-8.5919,361
-2.8965,-8.0936,362
-3.5399,-8.4421,363
-3.5376,-8.742,364
-2.7012,-8.5052,365
-3.1156,-8.3743,366
-3.5406,-7.9884,367
-3.4747,-8.47,368
-3.101,-8.3457,369
-3.0089,-8.1987,370
-3.0019,-8.3604,371
-2.8314,-8.6825,372
-3.0029,-8.5169,373
-3.0979,-8.6329,374
-2.8359,-8.3141,375
-2.5997,-8.1194,376
-3.0745,-8.4844,377
-3.1369,-8.2328,378
-2.8381,-8.642,379
-3.1992,-8.442,380
-3.4272,-8.5205,381
-3.1056,-8.0983,382
-3.0234,-8.4106,383
-3.0467,-8.2999,384
-3.342,-8.559,385
-3.2202,-8.6272,386
-3.2395,-8.387,387
-2.8576,-8.6705,388
-3.1113,-8.7974,389
-2.929,-8.5498,390
-2.9409,-8.1056,391
-3.1257,-8.5709,392
-3.5435,-8.4276,393
-2.9959,-8.618,394
-2.9162,-8.9583,395
-3.2566,-8.4791,396
-3.0847,-8.0835,397
-3.1839,-8.5567,398
-2.6832,-8.748,399
-3.0879,-8.7107,400
-3.0331,-8.3941,401
-3.3255,-8.5774,402
-3.2525,-8.2494,403
-3.3977,-8.5437,404
-2.9105,-8.9665,405
-2.9389,-8.5819,406
-3.2742,-8.3129,407
-2.406,-8.2394,408
-2.866,-8.179,409
-2.9859,-8.2454,410
-2.633,-8.2284,411
-3.6545,-8.0367,412
-3.102,-8.1207,413
-3.0865,-8.4382,414
-3.034,-8.5905,415
-3.3233,-8.5446,416
-2.957,-8.3151,417
-3.5987,-8.197,418
-3.0556,-8.5371,419
-2.9782,-8.1258,420
-3.0903,-8.6486,421
-2.9956,-8.588,422
-3.2592,-8.5696,423
-2.9523,-8.6339,424
-3.1683,-8.276,425
-3.4684,-8.523,426
-3.1532,-8.0466,427
-3.2256,-8.4807,428
-3.3201,-8.0432,429
-2.9627,-9.047,430
-3.0713,-8.3947,431
-3.1402,-8.413,432
-3.2087,-8.0271,433
-2.689,-8.4181,434
-2.8067,-8.0635,435
-3.1249,-8.037,436
-3.0605,-8.6242,437
-2.7273,-8.7574,438
-2.6617,-8.2787,439
-2.8231,-8.6697,440
-3.1569,-8.516,441
-3.2169,-8.6127,442
-2.9051,-8.4557,443
-3.2825,-8.3399,444
-3.3309,-8.3128,445
-3.1637,-8.4475,446
-2.8574,-8.7005,447
-3.0435,-8.6771,448
-3.0235,-8.4109,449
-2.8179,-8.9896,450
-3.0259,-8.7536,451
-3.3467,-8.8451,452
-2.884,-8.5559,453
-2.9694,-8.3659,454
-3.1014,-7.9267,455
-3.1772,-8.4802,456
-3.208,-8.7287,457
-3.0863,-8.5852,458
-3.2678,-8.3722,459
-3.2004,-8.2405,460
-3.4281,-8.5865,461
-3.2019,-8.4803,462
-3.2427,-8.2022,463
-2.9458,-8.427,464
-2.7408,-8.4605,465
-2.8388,-8.5566,466
-2.8361,-8.5691,467
-2.9227,-8.232,468
-2.953,-8.6035,469
-2.9055,-8.4903,470
-3.2512,-8.7208,471
-2.886,-8.3382,472
-3.3608,-8.421,473
-2.9361,-8.3761,474
-3.2752,-8.4855,475
-3.3075,-8.6526,476
-3.1867,-8.4992,477
-3.3851,-8.7793,478
-3.077,-8.5584,479
-2.8212,-7.9402,480
-3.139,-8.0885,481
-2.9649,-8.2765,482
-3.0429,-8.3769,483
-2.7976,-8.2861,484
-3.1177,-8.3882,485
-3.0123,-8.2615,486
-2.5042,-8.1975,487
-2.8129,-8.7179,488
-3.2989,-8.5239,489
-2.8191,-8.4856,490
-3.2967,-8.6089,491
-3.0784,-8.7115,492
-3.0131,-8.182,493
-2.8775,-8.3232,494
-3.1735,-8.692,495
-2.9551,-8.7252,496
-2.6672,-8.3794,497
-3.7836,-9.63,498
-4.1438,-10.635,499
-3.1905,-8.9174,500
-3.9064,-9.0914,501
-3.7898,-9.3824,502
-3.5923,-9.958,503
-3.2888,-10.894,504
-4.1123,-10.301,505
-4.0205,-10.398,506
-3.8263,-10.694,507
-3.808,-10.272,508
-3.7832,-10.705,509
-3.8812,-10.937,510
-3.5232,-10.759,511
-4.0207,-10.362,512
-3.7605,-10.401,513
-3.5769,-10.263,514
-3.7205,-10.382,515
-3.9535,-10.202,516
-3.78,-10.965,517
-3.8823,-10.568,518
-3.9483,-10.582,519
-3.7825,-10.11,520
-4.0638,-10.102,521
-4.1486,-9.6575,522
-4.0549,-8.9489,523
-5.0585,-9.4402,524
-6.9571,-10.201,525
-6.375,-9.9389,526
-6.6167,-12.179,527
-7.6743,-10.564,528
-7.7443,-10.116,529
-8.5277,-9.9046,530
-8.1024,-9.7967,531
-7.4497,-9.5792,532
-9.7309,-10.629,533
-9.7889,-10.091,534
-10.578,-11.229,535
-10.031,-11.426,536
-11.448,-11.708,537
-11.71,-11.266,538
-11.223,-13.43,539
-11.085,-14.364,540
-10.879,-14.226,541
-10.773,-15.142,542
-9.665,-14.991,543
-10.432,-14.417,544
-9.4995,-13.937,545
-9.6033,-15.92,546
-9.4303,-13.942,547
-9.2163,-14.445,548
-8.2139,-14.698,549
-9.1176,-14.733,550
-10.501,-14.253,551
-10.962,-14.147,552
-10.141,-13.918,553
-9.6918,-15.083,554
-10.466,-15.114,555
-9.1178,-15.761,556
-8.3667,-13.406,557
-8.9066,-14.419,558
-8.3213,-13.507,559
-8.2946,-14.122,560
-8.7693,-13.869,561
-8.2106,-13.399,562
-8.9372,-14.257,563
-8.5017,-15.824,564
-8.4576,-15.17,565
-9.3553,-16.314,566
-9.4261,-16.843,567
-10.349,-16.599,568
-9.3587,-17.373,569
-7.3413,-18.35,570
-7.6984,-18.608,571
-7.519,-17.297,572
-6.6839,-17.842,573
-6.5154,-17.453,574
-6.7261,-16.743,575
-7.2688,-16.885,576
-8.1001,-17.116,577
-9.9995,-16.146,578
-9.0623,-17.044,579
-9.9308,-16.309,580
-10.073,-15.06,581
-10.012,-15.616,582
-10.076,-14.55,583
-9.2466,-14.203,584
-10.389,-15.645,585
-10.003,-14.951,586
-10.213,-14.862,587
-9.2313,-15.784,588
-10.455,-15.636,589
-11.117,-15.406,590
-11.801,-16.72,591
-12.106,-15.545,592
-12.334,-16.209,593
-12.411,-15.473,594
-12.277,-14.63,595
-12.657,-13.875,596
-12.755,-13.677,597
-12.615,-13.356,598
-12.117,-12.448,599
-11.732,-13.214,600
-12.587,-14.488,601
-13.75,-12.785,602
-15.452,-13.582,603
-16.936,-13.999,604
-17.072,-14.293,605
-17.317,-14.895,606
-17.521,-14.758,607
-16.707,-14.519,608
-18.345,-14.688,609
-18.116,-14.185,610
-17.685,-15.528,611
-17.422,-15.549,612
-17.179,-16.34,613
-17.423,-16.071,614
-18.769,-17.339,615
-18.334,-16.976,616
-18.405,-16.976,617
-18.473,-17.368,618
-18.17,-17.145,619
-18.244,-17.215,620
-18.288,-16.751,621
-18.441,-17.477,622
-18.294,-17.615,623
-18.444,-17.172,624
-18.332,-17.472,625
-18.241,-17.383,626
-18.296,-17.168,627
-18.533,-17.548,628
-18.501,-16.995,629
-18.619,-17.147,630
-18.143,-16.913,631
-18.382,-17.318,632
-18.529,-17.032,633
-18.218,-17.506,634
-18.495,-17.189,635
-18.272,-16.983,636
-18.022,-17.397,637
-18.157,-17.225,638
-18.413,-16.863,639
-18.402,-17.428,640
-17.923,-17.504,641
-18.416,-17.027,642
-18.305,-17.251,643
-18.3,-17.502,644
-18.16,-17.454,645
-18.326,-17.164,646
-18.29,-17.188,647
-18.301,-17.327,648
-17.748,-17.192,649
-18.171,-17.113,650
-18.581,-17.416,651
-18.66,-17.32,652
-18.753,-17.415,653
-17.946,-16.932,654
-18.567,-17.544,655
-18.144,-16.868,656
-18.251,-17.378,657
-18.733,-17.246,658
-17.903,-17.021,659
-18.247,-17.073,660
-17.951,-17.325,661
-18.296,-17.037,662
-18.334,-17.521,663
-18.614,-16.922,664
-18.367,-16.974,665
-18.344,-17.241,666
-18.731,-17.151,667
-18.38,-17.016,668
-18.338,-17.322,669
-18.544,-17.118,670
-18.28,-17.084,671
-18.659,-17.158,672
-18.51,-17.577,673
-18.351,-17.323,674
-18.517,-17.707,675
-18.277,-17.335,676
-18.461,-17.43,677
-18.58,-17.267,678
-18.158,-17.157,679
-18.236,-17.051,680
-18.242,-17.279,681
-18.216,-17.236,682
-18.14,-17.008,683
-18.144,-16.942,684
-18.368,-17.194,685
-18.481,-17.044,686
-18.402,-17.416,687
-18.087,-16.875,688
-18.656,-17.4,689
-18.508,-17.424,690
-18.132,-17.119,691
-18.178,-17.26,692
-18.492,-17.616,693
-18.424,-16.993,694
-18.412,-17.083,695
-18.44,-16.86,696
-18.947,-17.176,697
-18.476,-17.08,698
-18.304,-17.514,699
-17.803,-16.811,700
-18.718,-16.691,701
-18.524,-17.334,702
-18.466,-17.407,703
-18.596,-17.011,704
-18.533,-17.51,705
-18.825,-17.209,706
-18.402,-17.277,707
-18.497,-17.052,708
-18.251,-17.705,709
-18.362,-17.216,710
-18.127,-17.184,711
-17.997,-17.659,712
-18.347,-17.282,713
-18.665,-17.098,714
-18.319,-17.543,715
-18.049,-17.315,716
-18.398,-17.199,717
-18.285,-17.367,718
-18.602,-16.877,719
-18.023,-17.065,720
-18.282,-17.38,721
-18.474,-17.168,722
-18.767,-16.981,723
-18.537,-17.187,724
-18.616,-17.115,725
-18.491,-17.095,726
-18.295,-17.072,727
-18.182,-17.554,728
-18.339,-17.403,729
-18.356,-17.328,730
-18.288,-17.618,731
-17.756,-17.573,732
-18.298,-17.161,733
-18.343,-17.161,734
-18.007,-17.029,735
-18.355,-17.16,736
-18.533,-17.424,737
-18.158,-17.249,738
-18.459,-17.412,739
-18.329,-17.042,740
-18.171,-17.598,741
-18.187,-17.044,742
-18.75,-17.129,743
-18.928,-17.064,744
-18.54,-17.38,745
-17.99,-17.199,746
-18.321,-17.255,747
-18.411,-17.598,748
-18.412,-17.132,749
-18.133,-17.142,750
-18.299,-17.419,751
-18.265,-16.955,752
-18.864,-17.657,753
-18.417,-17.341,754
-18.371,-17.336,755
-18.577,-17.412,756
-18.381,-17.4,757
-18.517,-17.132,758
-18.173,-17.449,759
-18.509,-17.229,760
-18.071,-17.344,761
-18.386,-17.275,762
-18.167,-16.794,763
-17.842,-17.372,764
-18.36,-17.038,765
-18.027,-17.236,766
-18.626,-17.238,767
-17.95,-17.69,768
-18.658,-17.007,769
-18.391,-17.209,770
-18.452,-17.346,771
-18.644,-17.236,772
-18.681,-17.271,773
-18.225,-16.817,774
-18.7,-17.504,775
-18.689,-17.376,776
-18.112,-17.184,777
-18.375,-16.812,778
-18.287,-17.185,779
-18.586,-16.985,780
-18.422,-17.069,781
-18.304,-17.077,782
-18.337,-16.944,783
-17.958,-16.71,784
-18.522,-17.211,785
-18.411,-17.313,786
-18.181,-17.201,787
-18.154,-17.316,788
-18.837,-17.785,789
-18.467,-17.272,790
-18.534,-17.206,791
-18.38,-17.331,792
-18.255,-17.296,793
-18.272,-16.956,794
-18.109,-17.226,795
-18.271,-17.252,796
-18.302,-17.4,797
-18.155,-17.375,798
-18.276,-17.269,799
-18.685,-17.215,800
-18.35,-17.154,801
-18.762,-16.863,802
-18.116,-16.928,803
-18.868,-17.525,804
-18.504,-16.835,805
-18.354,-17.475,806
-18.385,-16.644,807
-17.936,-17.198,808
-18.363,-17.348,809
-18.519,-17.717,810
-18.239,-17.338,811
-18.658,-16.885,812
-18.248,-17.341,813
-18.317,-17.35,814
-18.468,-17.552,815
-18.521,-17.519,816
-18.654,-17.38,817
-18.815,-17.161,818
-18.475,-17.727,819
-18.194,-17.089,820
-18.543,-17.357,821
-18.006,-17.057,822
-18.583,-17.246,823
-17.876,-17.348,824
-18.538,-17.128,825
-18.353,-17.127,826
-18.041,-16.772,827
-18.088,-17.549,828
-18.553,-17.409,829
-18.203,-17.531,830
-18.636,-17.378,831
-18.774,-17.363,832
-18.221,-17.348,833
-18.78,-17.355,834
-18.875,-17.364,835
-18.39,-17.3,836
-18.052,-17.145,837
-18.091,-16.985,838
-18.725,-17.33,839
-18.367,-16.818,840
-18.188,-17.041,841
-18.148,-16.96,842
-18.011,-17.474,843
-18.005,-17.672,844
-18.176,-17.169,845
-18.709,-17.165,846
-18.367,-17.642,847
-18.698,-17.592,848
-18.088,-17.163,849
-17.969,-17.003,850
-18.843,-16.928,851
-18.181,-17.46,852
-18.456,-17.104,853
-18.488,-17.102,854
-18.584,-17.253,855
-18.081,-17.491,856
-18.286,-17.503,857
-18.404,-17.072,858
-18.278,-17.638,859
-18.139,-17.314,860
-18.579,-17.212,861
-18.562,-16.99,862
-18.215,-17.329,863
-18.005,-17.57,864
-18.084,-17.164,865
-18.403,-17.413,866
-18.687,-16.83,867
-18.923,-17.448,868
-18.592,-17.205,869
-18.112,-16.768,870
-18.504,-16.999,871
-18.31,-17.249,872
-18.326,-17.133,873
-18.891,-16.684,874
-18.084,-16.918,875
-17.903,-17.555,876
-18.385,-17.202,877
-18.143,-16.996,878
-18.553,-17.604,879
-18.237,-17.178,880
-17.88,-17.261,881
-18.069,-17.178,882
-18.539,-17.433,883
-18.614,-17.672,884
-18.363,-17.496,885
-18.431,-16.807,886
-18.391,-17.275,887
-18.079,-17.467,888
-18.324,-16.902,889
-17.987,-17.03,890
-18.386,-17.447,891
-18.407,-16.994,892
-18.191,-16.986,893
-18.276,-17.426,894
-18.425,-17.119,895
-18.747,-17.332,896
-18.637,-16.953,897
-18.232,-17.54,898
-18.249,-17.341,899
-18.719,-17.053,900
-18.348,-17.264,901
-18.252,-17.11,902
-18.65,-16.839,903
-18.609,-17.345,904
-18.097,-17.501,905
-18.786,-16.88,906
-18.272,-17.347,907
-18.147,-17.171,908
-18.794,-17.381,909
-18.406,-17.612,910
-18.65,-17.466,911
-18.355,-16.938,912
-18.474,-17.342,913
-18.762,-17.28,914
-18.231,-17.175,915
-18.237,-16.97,916
-18.52,-17.209,917
-18.253,-17.305,918
-18.69,-17.444,919
-18.664,-17.109,920
-18.645,-17.733,921
-18.401,-17.52,922
-18.498,-17.073,923
-17.929,-17.141,924
-18.392,-17.543,925
-18.245,-17.12,926
-18.242,-17.135,927
-18.289,-17.522,928
-18.331,-17.262,929
-18.085,-16.871,930
-18.648,-17.36,931
-17.994,-17.56,932
-18.216,-17.208,933
-18.644,-17.376,934
-18.116,-17.329,935
-18.1,-17.149,936
-17.977,-17.258,937
-18.474,-17.334,938
-17.993,-17.486,939
-18.314,-17.437,940
-18.718,-17.484,941
-18.557,-17.386,942
-18.159,-16.834,943
-17.957,-17.211,944
-18.652,-17.373,945
-18.402,-17.275,946
-18.529,-17.188,947
-17.937,-17.181,948
-18.585,-17.171,949
-18.065,-16.99,950
-18.522,-17.325,951
-18.194,-17.162,952
-18.685,-17.39,953
-18.025,-17.679,954
-18.891,-17.379,955
-18.301,-16.914,956
-18.277,-17.328,957
-18.568,-17.006,958
-18.602,-17.104,959
-18.233,-17.385,960
-18.618,-16.798,961
-18.382,-17.041,962
-19.035,-17.034,963
-18.862,-17.458,964
-18.386,-17.396,965
-18.115,-17.094,966
-18.761,-16.965,967
-18.217,-17.251,968
-18.26,-16.845,969
-18.513,-17.275,970
-18.381,-17.077,971
-17.864,-17.244,972
-18.703,-16.989,973
-18.264,-17.321,974
-18.327,-17.252,975
-18.301,-17.597,976
-18.377,-17.174,977
-18.31,-17.224,978
-18.435,-17.122,979
-18.772,-17.166,980
-18.512,-17.401,981
-18.321,-17.09,982
-18.315,-16.635,983
-18.235,-17.395,984
-17.857,-17.027,985
-18.762,-17.38,986
-18.217,-17.457,987
-18.344,-17.507,988
-18.385,-17.111,989
-18.538,-17.237,990
-18.406,-17.041,991
-18.217,-17.289,992
-18.276,-17.52,993
-18.751,-17.291,994
-18.164,-17.262,995
-18.318,-17.102,996
-17.933,-17.528,997
-18.636,-17.676,998
-18.545,-17.138,999
-18.785,-17.426,1000
